DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RO,2018,100407,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RO,2019,95945,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RO,2020,87818,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2008,19863,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2009,17833,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2010,15912,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2011,17529,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2012,17900,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2013,30882,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2014,26754,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2015,24483,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2016,22431,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2017,20752,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2018,18992,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2019,18248,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,RS,2020,15420,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2008,436446,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2009,425878,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2010,402974,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2011,415029,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2012,408420,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2013,410762,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2014,399432,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2015,399646,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2016,375396,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2017,360113,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2018,334286,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2019,329054,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SE,2020,311038,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2008,28765,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2009,28566,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2010,28911,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2011,30677,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2012,33905,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2013,34942,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2014,30103,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2015,22798,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2016,21394,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2017,20539,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2018,19613,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2019,16731,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SI,2020,16055,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2008,33743,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2009,31549,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2010,41814,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2011,37613,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2012,34730,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2013,20708,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2014,18568,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2015,24091,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2016,15870,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2017,20295,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2018,17232,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2019,14796,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,SK,2020,14003,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,TR,2009,174545,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,TR,2010,207945,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,TR,2011,209866,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,TR,2012,239926,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2008,1592758,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2009,1591975,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2010,1478601,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2011,1481675,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2012,1361329,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2013,1326649,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2014,1339640,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2015,1357563,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2016,1467499,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2017,1573004,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKC-L,2018,1593128,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2008,117033,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2009,115891,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2010,107894,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2011,108956,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2012,94551,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2013,101870,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2014,95021,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2015,86748,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2016,84867,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2017,86543,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKM,2018,86569,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2008,24380,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2009,28608,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2010,23579,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2011,24480,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2012,23824,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2013,27289,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2014,26831,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2015,25707,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2016,24041,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2017,23407,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,UKN,2018,24178,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2008,15466,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2009,13771,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2010,15234,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2011,17141,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2012,16292,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2013,16962,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2014,8228,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2015,12295,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2016,12593,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2017,5569,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2018,5569,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2019,4835,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,NR,XK,2020,4224,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2008,100.88,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2009,96.49,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2011,163.19,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2014,274.90,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2015,242.98,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2016,196.17,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2017,177.15,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2018,188.62,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2019,168.84,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AL,2020,154.61,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2008,2094.47,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2009,2047.79,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2010,1804.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2011,1723.26,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2012,1742.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2013,1822.11,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2014,1742.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2015,1635.37,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2016,1651.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2017,1501.41,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2018,1346.62,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2019,1302.92,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,AT,2020,951.95,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BA,2008,212.81,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BA,2009,175.34,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BA,2010,295.57,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BA,2011,175.30,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BA,2012,173.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2008,2303.23,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2009,2321.45,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2010,2106.61,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2011,2203.50,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2012,2144.43,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2013,2007.85,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2014,1864.29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2015,2196.73,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2016,2055.54,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2017,1969.42,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2018,1947.21,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2019,1954.92,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BE,2020,1351.80,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2008,566.01,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2009,592.97,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2010,680.15,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2011,642.15,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2012,606.81,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2013,621.26,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2014,569.25,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2015,531.99,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2016,457.48,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2017,576.57,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2018,523.71,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2019,473.88,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,BG,2020,388.92,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2008,1591.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2009,2387.94,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2010,2239.32,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2011,2584.21,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2012,2705.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2013,2455.37,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2014,2145.07,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2015,1916.94,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2016,1757.62,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2017,1680.66,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2018,1603.12,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2019,1602.36,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CH,2020,1457.99,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2008,411.03,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2009,365.40,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2010,203.87,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2011,202.08,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2012,181.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2013,146.90,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2014,115.38,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2015,111.33,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2016,86.17,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2017,112.19,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2018,82.85,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2019,73.30,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CY,2020,57.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2008,1433.41,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2009,1334.32,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2010,1214.11,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2011,1192.35,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2012,1142.53,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2013,1200.28,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2014,993.72,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2015,810.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2016,674.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2017,624.84,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2018,560.20,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2019,561.98,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,CZ,2020,426.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2008,2496.92,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2009,1595.91,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2010,1491.38,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2011,1590.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2012,1578.00,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2013,1600.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2014,1636.98,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2015,1661.33,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2016,1570.39,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2017,1401.36,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2018,1307.46,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2019,1235.04,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DE,2020,1120.39,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2008,5427.63,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2009,5452.55,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2010,5282.09,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2011,5240.18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2012,5044.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2013,4802.85,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2014,4456.42,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2015,3990.80,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2016,3951.31,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2017,3721.21,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2018,3162.31,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2019,2928.71,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,DK,2020,2439.43,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,EE,2008,1756.22,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,EE,2009,1859.27,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,EE,2010,1894.04,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS0502,P_HTHAB,EE,2011,1517.31,
