DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2009,127.05,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2010,134.75,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2011,144.50,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2012,148.87,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2013,143.38,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2014,149.75,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2015,145.51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2016,147.70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2017,144.31,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2018,129.52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2019,122.49,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,NO,2020,121.48,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2008,446.72,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2009,422.18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2010,407.38,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2011,412.44,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2012,426.91,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2013,420.03,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2014,416.07,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2015,381.12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2016,378.55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2017,389.04,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2018,379.69,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2019,388.13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PL,2020,354.95,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2009,206.98,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2010,216.95,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2011,236.86,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2012,255.56,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2013,263.09,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2014,260.69,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2015,267.12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2016,6.30,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2017,6.41,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2018,6.27,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2019,248.77,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,PT,2020,220.04,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2008,248.64,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2009,251.73,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2010,253.93,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2011,277.15,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2012,306.51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2013,326.54,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2014,293.65,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2015,277.02,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2016,269.89,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2017,232.54,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2018,207.72,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2019,206.79,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RO,2020,219.19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2008,261.18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2009,288.71,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2010,296.46,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2011,293.72,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2012,277.54,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2013,275.01,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2014,284.95,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2015,279.93,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2016,297.57,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2017,303.79,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2018,305.75,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2019,312.90,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,RS,2020,299.05,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2010,138.46,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2011,133.72,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2012,125.28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2013,113.16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2014,113.70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2015,110.09,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2016,107.73,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2017,107.01,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2018,113.50,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2019,122.72,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SE,2020,132.01,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2009,129.19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2010,127.30,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2011,118.97,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2012,128.45,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2013,127.18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2014,140.37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2015,128.93,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2016,117.65,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2018,123.17,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2019,127.09,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SI,2020,131.30,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2009,331.16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2010,356.01,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2011,372.36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2012,382.52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2013,347.65,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2014,356.41,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2015,351.28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2016,352.29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2017,351.17,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2018,358.44,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2019,367.14,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,SK,2020,364.98,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2009,305.42,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2010,314.16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2011,328.62,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2012,344.18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2013,369.50,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2014,399.18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2015,440.56,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2016,486.83,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2017,557.80,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2018,627.67,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2019,680.88,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,TR,2020,616.59,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2008,288.39,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2009,279.56,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2010,286.82,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2011,286.13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2012,286.65,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2013,279.35,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2014,283.20,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2015,283.29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2016,277.96,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2017,278.13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKC-L,2018,268.08,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2008,295.92,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2009,260.01,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2010,259.94,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2011,272.52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2012,269.70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2013,288.99,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2014,281.92,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKM,2015,281.97,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2008,172.97,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2009,166.90,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2010,159.04,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2011,183.11,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2012,182.86,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2013,193.34,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2014,183.15,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2015,154.82,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2016,148.89,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,UKN,2017,147.75,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2011,149.51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2016,181.71,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2017,189.29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2018,171.59,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2019,198.66,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,M,P_HTHAB,XK,2020,155.56,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2008,4916,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2009,4667,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2010,4657,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2011,4659,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2012,4618,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2013,4998,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2014,5689,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2015,5981,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2016,6031,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2017,5674,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2018,5316,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2019,5045,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AL,2020,4614,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2008,8248,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2009,8708,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2010,8540,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2011,8770,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2012,8805,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2013,8862,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2014,8692,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2015,8665,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2016,8619,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2017,8852,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2018,9163,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2019,9072,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,AT,2020,8488,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2010,2743,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2011,2757,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2013,2898,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2014,2825,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2015,2730,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2016,2832,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2017,2820,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2018,4377,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2019,4482,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BA,2020,4097,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2008,9811,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2009,10126,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2010,10526,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2011,11040,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2012,11183,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2013,11818,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2015,10994,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2017,10471,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2018,10261,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2019,10559,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BE,2020,10381,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2008,9408,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2009,9006,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2010,9379,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2011,9885,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2012,9493,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2013,8834,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2014,7870,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2015,7408,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2016,7345,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2017,6988,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2018,6651,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2019,6448,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,BG,2020,6251,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2008,5303,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2009,5605,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2010,5765,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2011,5626,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2012,6102,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2013,6652,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2014,6519,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2015,6498,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2016,6507,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2017,6564,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2018,6602,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2019,6568,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CH,2020,6183,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CY,2008,652,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CY,2009,578,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,TOTAL,T,NR,CY,2010,636,
